HomoloGene ID,Common Organism Name,NCBI Taxon ID,Symbol
9194,human,9606,PPP1R16B
9196,"mouse, laboratory",10090,Senp6
9196,human,9606,SENP6
9199,"mouse, laboratory",10090,Rai14
9199,human,9606,RAI14
9201,"mouse, laboratory",10090,Poldip2
9201,human,9606,POLDIP2
9202,human,9606,C20orf26
9203,"mouse, laboratory",10090,Gpatch4
9203,human,9606,GPATCH4
9204,"mouse, laboratory",10090,Arhgef26
9204,human,9606,ARHGEF26
9205,"mouse, laboratory",10090,Pgm3
9205,human,9606,PGM3
9208,human,9606,TOR1AIP1
9209,"mouse, laboratory",10090,Ccdc9
9209,human,9606,CCDC9
9210,"mouse, laboratory",10090,Dcaf4
9210,human,9606,DCAF4
9213,"mouse, laboratory",10090,Szrd1
9213,human,9606,SZRD1
9215,"mouse, laboratory",10090,Lrit1
9215,human,9606,LRIT1
9218,"mouse, laboratory",10090,Wsb1
9218,human,9606,WSB1
9219,"mouse, laboratory",10090,Ldlrap1
9219,human,9606,LDLRAP1
9221,"mouse, laboratory",10090,Tctn3
9221,human,9606,TCTN3
9222,"mouse, laboratory",10090,Fgfr1op2
9222,human,9606,FGFR1OP2
9223,"mouse, laboratory",10090,2510003E04Rik
9223,human,9606,KIAA1279
9224,"mouse, laboratory",10090,Trpc4ap
9224,human,9606,TRPC4AP
9226,"mouse, laboratory",10090,Zbtb20
9226,human,9606,ZBTB20
9227,"mouse, laboratory",10090,C1qtnf5
9227,human,9606,C1QTNF5
9230,"mouse, laboratory",10090,Ribc2
9230,human,9606,RIBC2
9231,"mouse, laboratory",10090,Nat9
9231,human,9606,NAT9
9232,"mouse, laboratory",10090,Aaas
9232,human,9606,AAAS
9233,"mouse, laboratory",10090,Mtg2
9233,human,9606,MTG2
9236,"mouse, laboratory",10090,Senp3
9236,human,9606,SENP3
9238,"mouse, laboratory",10090,Cnppd1
9238,human,9606,CNPPD1
9240,"mouse, laboratory",10090,Sdcbp2
9240,human,9606,SDCBP2
9243,human,9606,WWC3
9247,"mouse, laboratory",10090,Erlec1
9247,human,9606,ERLEC1
9248,"mouse, laboratory",10090,Mmadhc
9248,human,9606,MMADHC
9249,"mouse, laboratory",10090,Sgsm3
9249,human,9606,SGSM3
9250,"mouse, laboratory",10090,Gltscr1
9250,human,9606,GLTSCR1
9251,"mouse, laboratory",10090,Pla2g3
9251,human,9606,PLA2G3
9252,"mouse, laboratory",10090,Cd207
9252,human,9606,CD207
9253,"mouse, laboratory",10090,Col5a3
9253,human,9606,COL5A3
9254,"mouse, laboratory",10090,Podxl2
9254,human,9606,PODXL2
9256,"mouse, laboratory",10090,Caly
9256,human,9606,CALY
9261,"mouse, laboratory",10090,Rbp3
9261,human,9606,RBP3
9262,"mouse, laboratory",10090,Sufu
9262,human,9606,SUFU
9263,"mouse, laboratory",10090,Shroom3
9263,human,9606,SHROOM3
9266,"mouse, laboratory",10090,Lpin1
9266,human,9606,LPIN1
9268,"mouse, laboratory",10090,Prok2
9268,human,9606,PROK2
9269,"mouse, laboratory",10090,Sall2
9269,human,9606,SALL2
9272,"mouse, laboratory",10090,Fbxo18
9272,human,9606,FBXO18
9273,"mouse, laboratory",10090,Fbxo16
9273,human,9606,FBXO16
9274,"mouse, laboratory",10090,Fbxo6
9274,human,9606,FBXO6
9277,"mouse, laboratory",10090,Hs6st2
9277,human,9606,HS6ST2
9279,"mouse, laboratory",10090,Fbxl8
9279,human,9606,FBXL8
9280,"mouse, laboratory",10090,Dmrt1
9280,human,9606,DMRT1
9281,"mouse, laboratory",10090,Adar
9281,human,9606,ADAR
9283,"mouse, laboratory",10090,Ubxn1
9283,human,9606,UBXN1
9284,"mouse, laboratory",10090,Fam65b
9284,human,9606,FAM65B
9285,"mouse, laboratory",10090,Slc14a1
9285,human,9606,SLC14A1
9287,"mouse, laboratory",10090,Mbtps2
9287,human,9606,MBTPS2
9289,"mouse, laboratory",10090,Hook1
9289,human,9606,HOOK1
9291,"mouse, laboratory",10090,Prlh
9291,human,9606,PRLH
9292,"mouse, laboratory",10090,Gmnn
9292,human,9606,GMNN
9293,"mouse, laboratory",10090,Zmynd10
9293,human,9606,ZMYND10
9294,"mouse, laboratory",10090,Pla1a
9294,human,9606,PLA1A
9295,"mouse, laboratory",10090,Ubr5
9295,human,9606,UBR5
9296,"mouse, laboratory",10090,Trim33
9296,human,9606,TRIM33
9298,"mouse, laboratory",10090,Srrt
9298,human,9606,SRRT
9299,"mouse, laboratory",10090,Wdpcp
9299,human,9606,WDPCP
9300,"mouse, laboratory",10090,Zfp691
9300,human,9606,ZNF691
9301,"mouse, laboratory",10090,Txndc11
9301,human,9606,TXNDC11
9302,"mouse, laboratory",10090,Atl1
9302,human,9606,ATL1
9303,"mouse, laboratory",10090,Calhm2
9303,human,9606,CALHM2
9305,"mouse, laboratory",10090,Cuta
9305,human,9606,CUTA
9306,"mouse, laboratory",10090,Lsr
9306,human,9606,LSR
9307,"mouse, laboratory",10090,Ssu2
9307,human,9606,SSUH2
9310,"mouse, laboratory",10090,Mterfd1
9310,human,9606,MTERFD1
9311,"mouse, laboratory",10090,Amdhd2
9311,human,9606,AMDHD2
9313,"mouse, laboratory",10090,Slc35b3
9313,human,9606,SLC35B3
9315,"mouse, laboratory",10090,Nosip
9315,human,9606,NOSIP
9317,"mouse, laboratory",10090,Tmx2
9317,human,9606,TMX2
9318,"mouse, laboratory",10090,Cutc
9318,human,9606,CUTC
9320,"mouse, laboratory",10090,Mrps17
9320,human,9606,MRPS17
9321,"mouse, laboratory",10090,Mrps7
9321,human,9606,MRPS7
9322,"mouse, laboratory",10090,Cryl1
9322,human,9606,CRYL1
9326,"mouse, laboratory",10090,Uchl5
9326,human,9606,UCHL5
9327,"mouse, laboratory",10090,Crlf3
9327,human,9606,CRLF3
9329,"mouse, laboratory",10090,Pllp
9329,human,9606,PLLP
9332,"mouse, laboratory",10090,Rrnad1
9332,human,9606,RRNAD1
9333,"mouse, laboratory",10090,Trnt1
9333,human,9606,TRNT1
9334,"mouse, laboratory",10090,Sccpdh
9334,human,9606,SCCPDH
9335,"mouse, laboratory",10090,Ift52
9335,human,9606,IFT52
9336,"mouse, laboratory",10090,Dync2li1
9336,human,9606,DYNC2LI1
9337,"mouse, laboratory",10090,Sh3glb1
9337,human,9606,SH3GLB1
9338,"mouse, laboratory",10090,Zc2hc1a
9338,human,9606,ZC2HC1A
9341,"mouse, laboratory",10090,Phf20l1
9341,human,9606,PHF20L1
9343,"mouse, laboratory",10090,Tfb1m
9343,human,9606,TFB1M
9345,"mouse, laboratory",10090,Aph1a
9345,human,9606,APH1A
9349,"mouse, laboratory",10090,Lactb2
9349,human,9606,LACTB2
9350,"mouse, laboratory",10090,Dhrs7
9350,human,9606,DHRS7
9355,"mouse, laboratory",10090,2700060E02Rik
9355,human,9606,C14orf166
9356,"mouse, laboratory",10090,Derl2
9356,human,9606,DERL2
9357,"mouse, laboratory",10090,Fahd2a
9357,human,9606,FAHD2A
9359,"mouse, laboratory",10090,Exosc1
9359,human,9606,EXOSC1
9360,"mouse, laboratory",10090,0610009D07Rik
9360,human,9606,SF3B14
9361,"mouse, laboratory",10090,Isoc1
9361,human,9606,ISOC1
9364,"mouse, laboratory",10090,Ccdc53
9364,human,9606,CCDC53
9366,"mouse, laboratory",10090,Copz1
9366,human,9606,COPZ1
9367,"mouse, laboratory",10090,Ppil1
9367,human,9606,PPIL1
9368,"mouse, laboratory",10090,Med31
9368,human,9606,MED31
9370,"mouse, laboratory",10090,Mrps16
9370,human,9606,MRPS16
9371,"mouse, laboratory",10090,Mrps18c
9371,human,9606,MRPS18C
9374,"mouse, laboratory",10090,Vps36
9374,human,9606,VPS36
9376,"mouse, laboratory",10090,Glod4
9376,human,9606,GLOD4
9378,"mouse, laboratory",10090,Styxl1
9378,human,9606,STYXL1
9379,"mouse, laboratory",10090,Rbm7
9379,human,9606,RBM7
9380,"mouse, laboratory",10090,Eif3l
9380,human,9606,EIF3L
9381,"mouse, laboratory",10090,Commd2
9381,human,9606,COMMD2
9384,"mouse, laboratory",10090,Mpc1
9384,human,9606,MPC1
9385,"mouse, laboratory",10090,Golga7
9385,human,9606,GOLGA7
9387,"mouse, laboratory",10090,Trim17
9387,human,9606,TRIM17
9390,"mouse, laboratory",10090,Asb1
9390,human,9606,ASB1
9391,"mouse, laboratory",10090,Asb3
9391,human,9606,ASB3
9391,human,9606,GPR75-ASB3
9392,"mouse, laboratory",10090,Asb4
9392,human,9606,ASB4
9395,"mouse, laboratory",10090,Kctd3
9395,human,9606,KCTD3
9396,"mouse, laboratory",10090,Ccdc41
9396,human,9606,CCDC41
9398,"mouse, laboratory",10090,Tmem66
9398,human,9606,TMEM66
9400,"mouse, laboratory",10090,Insig2
9400,human,9606,INSIG2
9401,"mouse, laboratory",10090,Cpq
9401,human,9606,CPQ
9403,"mouse, laboratory",10090,Dync1li1
9403,human,9606,DYNC1LI1
9404,"mouse, laboratory",10090,Commd10
9404,human,9606,COMMD10
9409,"mouse, laboratory",10090,Ubac1
9409,human,9606,UBAC1
9410,"mouse, laboratory",10090,Oaz3
9410,human,9606,OAZ3
9412,"mouse, laboratory",10090,Slc45a2
9412,human,9606,SLC45A2
9413,"mouse, laboratory",10090,Clec4a3
9414,"mouse, laboratory",10090,Serpina10
9414,human,9606,SERPINA10
9416,"mouse, laboratory",10090,Crnn
9416,human,9606,CRNN
9417,"mouse, laboratory",10090,Tmeff2
9417,human,9606,TMEFF2
9418,"mouse, laboratory",10090,Kif20b
9418,human,9606,KIF20B
9419,"mouse, laboratory",10090,Naa38
9419,human,9606,NAA38
9420,"mouse, laboratory",10090,Amotl2
9420,human,9606,AMOTL2
9423,"mouse, laboratory",10090,Pdgfc
9423,human,9606,PDGFC
9424,"mouse, laboratory",10090,Trappc2l
9424,human,9606,TRAPPC2L
9425,"mouse, laboratory",10090,6430571L13Rik
9425,human,9606,C3orf18
9426,"mouse, laboratory",10090,Trip4
9426,human,9606,TRIP4
9427,"mouse, laboratory",10090,Egfl7
9427,human,9606,EGFL7
9428,"mouse, laboratory",10090,Dbr1
9428,human,9606,DBR1
9430,"mouse, laboratory",10090,Dctn4
9430,human,9606,DCTN4
9431,"mouse, laboratory",10090,Ddx41
9431,human,9606,DDX41
9433,"mouse, laboratory",10090,Vps29
9433,human,9606,VPS29
9435,"mouse, laboratory",10090,Gprc5b
9435,human,9606,GPRC5B
9437,"mouse, laboratory",10090,Scara3
9437,human,9606,SCARA3
9438,"mouse, laboratory",10090,Emcn
9438,human,9606,EMCN
9439,"mouse, laboratory",10090,Impg2
9439,human,9606,IMPG2
9441,"mouse, laboratory",10090,Hpcal4
9441,human,9606,HPCAL4
9443,"mouse, laboratory",10090,Tubd1
9443,human,9606,TUBD1
9444,"mouse, laboratory",10090,Fzr1
9444,human,9606,FZR1
9445,"mouse, laboratory",10090,Vgll1
9445,human,9606,VGLL1
9446,"mouse, laboratory",10090,Rnf138
9446,human,9606,RNF138
9447,"mouse, laboratory",10090,Tob2
9447,human,9606,TOB2
9448,"mouse, laboratory",10090,Plekho1
9448,human,9606,PLEKHO1
9450,"mouse, laboratory",10090,Cdh9
9450,human,9606,CDH9
9453,"mouse, laboratory",10090,Cnot1
9453,human,9606,CNOT1
9455,"mouse, laboratory",10090,Uimc1
9455,human,9606,UIMC1
9457,"mouse, laboratory",10090,Trap1
9457,human,9606,TRAP1
9458,"mouse, laboratory",10090,Pcyox1
9458,human,9606,PCYOX1
9459,"mouse, laboratory",10090,Fbxo40
9459,human,9606,FBXO40
9461,"mouse, laboratory",10090,Crbn
9461,human,9606,CRBN
9462,"mouse, laboratory",10090,Rsl24d1
9462,human,9606,RSL24D1
9464,"mouse, laboratory",10090,Dnajb11
9464,human,9606,DNAJB11
9466,"mouse, laboratory",10090,Wbp11
9466,human,9606,WBP11
9467,"mouse, laboratory",10090,Gulp1
9467,human,9606,GULP1
9469,"mouse, laboratory",10090,Rhbg
9469,human,9606,RHBG
9471,"mouse, laboratory",10090,Upb1
9471,human,9606,UPB1
9472,"mouse, laboratory",10090,Sfmbt1
9472,human,9606,SFMBT1
9473,"mouse, laboratory",10090,Zfp639
9473,human,9606,ZNF639
9475,"mouse, laboratory",10090,Gpr89
9475,human,9606,GPR89A
9475,human,9606,GPR89B
9478,"mouse, laboratory",10090,Plce1
9478,human,9606,PLCE1
9479,"mouse, laboratory",10090,Nat8
9479,human,9606,NAT8
9482,"mouse, laboratory",10090,Slco4a1
9482,human,9606,SLCO4A1
9483,"mouse, laboratory",10090,Dcdc2a
9483,human,9606,DCDC2
9484,"mouse, laboratory",10090,Lima1
9484,human,9606,LIMA1
9485,"mouse, laboratory",10090,Irx4
9485,human,9606,IRX4
9487,"mouse, laboratory",10090,Ghrl
9487,human,9606,GHRL
9488,"mouse, laboratory",10090,Gp6
9488,human,9606,GP6
9489,"mouse, laboratory",10090,Cldn18
9489,human,9606,CLDN18
9491,"mouse, laboratory",10090,Ankfy1
9491,human,9606,ANKFY1
9493,"mouse, laboratory",10090,Cd244
9493,human,9606,CD244
9494,"mouse, laboratory",10090,Ptplad1
9494,human,9606,PTPLAD1
9496,"mouse, laboratory",10090,Nelfcd
9496,human,9606,NELFCD
9498,"mouse, laboratory",10090,Hypk
9498,human,9606,HYPK
9499,"mouse, laboratory",10090,Cwc15
9499,human,9606,CWC15
9500,"mouse, laboratory",10090,Ufc1
9500,human,9606,UFC1
9501,"mouse, laboratory",10090,Rtfdc1
9501,human,9606,RTFDC1
9502,"mouse, laboratory",10090,Cdk5rap1
9502,human,9606,CDK5RAP1
9503,"mouse, laboratory",10090,Rnf141
9503,human,9606,RNF141
9504,"mouse, laboratory",10090,Zfp219
9504,human,9606,ZNF219
9505,"mouse, laboratory",10090,Abi3
9505,human,9606,ABI3
9507,"mouse, laboratory",10090,Phf20
9507,human,9606,PHF20
9508,"mouse, laboratory",10090,Higd1b
9508,human,9606,HIGD1B
9509,"mouse, laboratory",10090,Vrk3
9509,human,9606,VRK3
9510,"mouse, laboratory",10090,Crim1
9510,human,9606,CRIM1
9512,"mouse, laboratory",10090,Mpp5
9512,human,9606,MPP5
9514,"mouse, laboratory",10090,Nckipsd
9514,human,9606,NCKIPSD
9515,"mouse, laboratory",10090,Tmem9
9515,human,9606,TMEM9
9516,"mouse, laboratory",10090,Prkd2
9516,human,9606,PRKD2
9517,"mouse, laboratory",10090,Cxxc5
9517,human,9606,CXXC5
9518,"mouse, laboratory",10090,Tmem138
9518,human,9606,TMEM138
9519,"mouse, laboratory",10090,Ankrd39
9519,human,9606,ANKRD39
9520,"mouse, laboratory",10090,Cox16
9520,human,9606,COX16
9521,"mouse, laboratory",10090,Oser1
9521,human,9606,OSER1
9522,"mouse, laboratory",10090,Gskip
9522,human,9606,GSKIP
9523,"mouse, laboratory",10090,Ccdc174
9523,human,9606,CCDC174
9524,"mouse, laboratory",10090,Jkamp
9524,human,9606,JKAMP
9526,"mouse, laboratory",10090,Shisa5
9526,human,9606,SHISA5
9530,"mouse, laboratory",10090,Pdzd11
9530,human,9606,PDZD11
9531,"mouse, laboratory",10090,Tmem69
9531,human,9606,TMEM69
9533,"mouse, laboratory",10090,Pphln1
9533,human,9606,PPHLN1
9534,"mouse, laboratory",10090,Nt5c3
9534,human,9606,NT5C3A
9536,"mouse, laboratory",10090,Mrpl37
9536,human,9606,MRPL37
9537,"mouse, laboratory",10090,Rnf181
9537,human,9606,RNF181
9538,"mouse, laboratory",10090,Tbc1d7
9538,human,9606,TBC1D7
9539,"mouse, laboratory",10090,2-Mar
9539,human,9606,2-Mar
9541,"mouse, laboratory",10090,Tmem216
9541,human,9606,TMEM216
9542,"mouse, laboratory",10090,Pbdc1
9542,human,9606,PBDC1
9543,"mouse, laboratory",10090,Mrpl27
9543,human,9606,MRPL27
9548,"mouse, laboratory",10090,Scly
9548,human,9606,SCLY
9549,"mouse, laboratory",10090,Clec1a
9549,human,9606,CLEC1A
9551,"mouse, laboratory",10090,BC005624
9551,human,9606,C9orf78
9553,"mouse, laboratory",10090,Syt17
9553,human,9606,SYT17
9554,"mouse, laboratory",10090,Ubap1
9554,human,9606,UBAP1
9555,"mouse, laboratory",10090,Ninj2
9555,human,9606,NINJ2
9558,"mouse, laboratory",10090,Dnajc27
9558,human,9606,DNAJC27
9559,"mouse, laboratory",10090,C1rl
9559,human,9606,C1RL
9560,"mouse, laboratory",10090,Tm7sf3
9560,human,9606,TM7SF3
9561,"mouse, laboratory",10090,Ankmy1
9562,"mouse, laboratory",10090,Pex5l
9562,human,9606,PEX5L
9563,"mouse, laboratory",10090,Bfar
9563,human,9606,BFAR
9565,"mouse, laboratory",10090,Rasl12
9565,human,9606,RASL12
9566,"mouse, laboratory",10090,Cend1
9566,human,9606,CEND1
9567,"mouse, laboratory",10090,Coa4
9567,human,9606,COA4
9568,"mouse, laboratory",10090,Rxfp3
9568,human,9606,RXFP3
9569,"mouse, laboratory",10090,Lgsn
9569,human,9606,LGSN
9570,"mouse, laboratory",10090,Gmip
9570,human,9606,GMIP
9571,"mouse, laboratory",10090,Nt5dc3
9571,human,9606,NT5DC3
9573,"mouse, laboratory",10090,Cd320
9573,human,9606,CD320
9574,"mouse, laboratory",10090,Pcdh12
9574,human,9606,PCDH12
9576,"mouse, laboratory",10090,Mbip
9576,human,9606,MBIP
9577,"mouse, laboratory",10090,Nrn1
9577,human,9606,NRN1
9578,"mouse, laboratory",10090,Timmdc1
9578,human,9606,TIMMDC1
9580,"mouse, laboratory",10090,Cyp39a1
9580,human,9606,CYP39A1
9581,"mouse, laboratory",10090,Fkbp11
9581,human,9606,FKBP11
9582,"mouse, laboratory",10090,Zdhhc3
9582,human,9606,ZDHHC3
9583,"mouse, laboratory",10090,Myoz2
9583,human,9606,MYOZ2
9585,"mouse, laboratory",10090,Fam13b
9585,human,9606,FAM13B
9586,"mouse, laboratory",10090,Fam53c
9586,human,9606,FAM53C
9588,"mouse, laboratory",10090,Armcx3
9588,human,9606,ARMCX3
9589,"mouse, laboratory",10090,Armcx1
9589,human,9606,ARMCX1
9590,"mouse, laboratory",10090,Fam198b
9590,human,9606,FAM198B
9591,"mouse, laboratory",10090,Tdp2
9591,human,9606,TDP2
9592,"mouse, laboratory",10090,Slc6a13
9592,human,9606,SLC6A13
9593,"mouse, laboratory",10090,Nme8
9593,human,9606,NME8
9594,"mouse, laboratory",10090,Ufm1
9594,human,9606,UFM1
9595,"mouse, laboratory",10090,Krcc1
9595,human,9606,KRCC1
9597,"mouse, laboratory",10090,Phf21a
9597,human,9606,PHF21A
9598,"mouse, laboratory",10090,Mrpl35
9598,human,9606,MRPL35
9599,"mouse, laboratory",10090,Fam49b
9599,human,9606,FAM49B
9601,"mouse, laboratory",10090,Mex3c
9601,human,9606,MEX3C
9602,human,9606,AMZ2
9603,"mouse, laboratory",10090,Spg21
9603,human,9606,SPG21
9604,"mouse, laboratory",10090,Paxbp1
9604,human,9606,PAXBP1
9605,human,9606,AHSP
9606,"mouse, laboratory",10090,Arl6ip4
9606,human,9606,ARL6IP4
9607,"mouse, laboratory",10090,Mrps30
9607,human,9606,MRPS30
9613,"mouse, laboratory",10090,Dact1
9613,human,9606,DACT1
9617,"mouse, laboratory",10090,Syt3
9617,human,9606,SYT3
9618,"mouse, laboratory",10090,Sntb1
9618,human,9606,SNTB1
9619,"mouse, laboratory",10090,Cntfr
9619,human,9606,CNTFR
9620,"mouse, laboratory",10090,Cldn1
9620,human,9606,CLDN1
9621,"mouse, laboratory",10090,Cldn2
9621,human,9606,CLDN2
9622,"mouse, laboratory",10090,Reck
9622,human,9606,RECK
9624,"mouse, laboratory",10090,Incenp
9624,human,9606,INCENP
9630,"mouse, laboratory",10090,Clec4f
9630,human,9606,CLEC4F
9631,"mouse, laboratory",10090,Dnajc5
9631,human,9606,DNAJC5
9632,"mouse, laboratory",10090,Bok
9632,human,9606,BOK
9633,"mouse, laboratory",10090,Mzf1
9633,human,9606,MZF1
9635,"mouse, laboratory",10090,Banp
9635,human,9606,BANP
9640,"mouse, laboratory",10090,Rbms1
9640,human,9606,RBMS1
9641,"mouse, laboratory",10090,Acrbp
9641,human,9606,ACRBP
9642,"mouse, laboratory",10090,Rab33b
9642,human,9606,RAB33B
9643,"mouse, laboratory",10090,Pdlim1
9643,human,9606,PDLIM1
9646,"mouse, laboratory",10090,Hif3a
9646,human,9606,HIF3A
9647,"mouse, laboratory",10090,Deaf1
9647,human,9606,DEAF1
9649,"mouse, laboratory",10090,Cldn7
9649,human,9606,CLDN7
9650,"mouse, laboratory",10090,Fut8
9650,human,9606,FUT8
9651,"mouse, laboratory",10090,Timm23
9651,human,9606,TIMM23
9653,"mouse, laboratory",10090,Spint1
9653,human,9606,SPINT1
9654,"mouse, laboratory",10090,Rwdd2b
9654,human,9606,RWDD2B
9655,"mouse, laboratory",10090,Stx18
9655,human,9606,STX18
9656,"mouse, laboratory",10090,Ubn1
9656,human,9606,UBN1
9660,"mouse, laboratory",10090,Tas2r118
9660,human,9606,TAS2R16
9661,"mouse, laboratory",10090,Pard6a
9661,human,9606,PARD6A
9662,"mouse, laboratory",10090,Spock3
9662,human,9606,SPOCK3
9663,"mouse, laboratory",10090,Cklf
9663,human,9606,CKLF
9666,"mouse, laboratory",10090,Tbx22
9666,human,9606,TBX22
9667,"mouse, laboratory",10090,Olig1
9667,human,9606,OLIG1
9668,"mouse, laboratory",10090,Myadm
9668,human,9606,MYADM
9669,"mouse, laboratory",10090,Il22
9669,"mouse, laboratory",10090,Iltifb
9669,human,9606,IL22
9670,"mouse, laboratory",10090,Gja3
9670,human,9606,GJA3
9672,human,9606,PVR
9675,"mouse, laboratory",10090,Ogt
9675,human,9606,OGT
9679,"mouse, laboratory",10090,Mrpl39
9679,human,9606,MRPL39
9680,human,9606,HOXC10
9681,"mouse, laboratory",10090,Il1rapl2
9681,human,9606,IL1RAPL2
9683,"mouse, laboratory",10090,Coq3
9683,human,9606,COQ3
9685,"mouse, laboratory",10090,Galnt7
9685,human,9606,GALNT7
9687,"mouse, laboratory",10090,Ptov1
9687,human,9606,PTOV1
9689,"mouse, laboratory",10090,Duox2
9689,human,9606,DUOX2
9690,"mouse, laboratory",10090,A4galt
9690,human,9606,A4GALT
9692,"mouse, laboratory",10090,Mdm1
9692,human,9606,MDM1
9694,"mouse, laboratory",10090,Pole3
9694,human,9606,POLE3
9696,"mouse, laboratory",10090,D16Ertd472e
9696,human,9606,C21orf91
9697,"mouse, laboratory",10090,Baiap2
9697,human,9606,BAIAP2
9698,"mouse, laboratory",10090,Enam
9698,human,9606,ENAM
9700,"mouse, laboratory",10090,Ubqln3
9700,human,9606,UBQLN3
9703,human,9606,ENOSF1
9706,"mouse, laboratory",10090,Fev
9706,human,9606,FEV
9711,"mouse, laboratory",10090,Cnot11
9711,human,9606,CNOT11
9712,"mouse, laboratory",10090,Foxred1
9712,human,9606,FOXRED1
9714,"mouse, laboratory",10090,Epdr1
9714,human,9606,EPDR1
9716,"mouse, laboratory",10090,Fndc8
9716,human,9606,FNDC8
9717,"mouse, laboratory",10090,Il17rd
9717,human,9606,IL17RD
9719,"mouse, laboratory",10090,Fam20a
9719,human,9606,FAM20A
9720,"mouse, laboratory",10090,Nagk
9720,human,9606,NAGK
9726,human,9606,GRAMD1C
9728,"mouse, laboratory",10090,Zranb1
9728,human,9606,ZRANB1
9729,"mouse, laboratory",10090,Chrna9
9729,human,9606,CHRNA9
9730,"mouse, laboratory",10090,Ube2q1
9730,human,9606,UBE2Q1
9731,"mouse, laboratory",10090,Trim44
9731,human,9606,TRIM44
9732,"mouse, laboratory",10090,Miox
9732,human,9606,MIOX
9734,"mouse, laboratory",10090,Btg4
9734,human,9606,BTG4
9735,"mouse, laboratory",10090,Zc3h7b
9735,human,9606,ZC3H7B
9738,"mouse, laboratory",10090,Nkiras2
9738,human,9606,NKIRAS2
9739,"mouse, laboratory",10090,Vezt
9739,human,9606,VEZT
9741,"mouse, laboratory",10090,Rnf111
9741,human,9606,RNF111
9745,"mouse, laboratory",10090,Nsmce4a
9745,human,9606,NSMCE4A
9746,"mouse, laboratory",10090,Rnpc3
9746,human,9606,RNPC3
9747,"mouse, laboratory",10090,Alkbh4
9747,human,9606,ALKBH4
9749,"mouse, laboratory",10090,Dnajb12
9749,human,9606,DNAJB12
9752,"mouse, laboratory",10090,Cdkn2aip
9752,human,9606,CDKN2AIP
9754,"mouse, laboratory",10090,Kctd9
9754,human,9606,KCTD9
